40002|7205126|1|14734|01030020000010|
40002|7205128|1|14734|01030020000003|
40002|7205130|1|14734|01030020000006|
40002|7205132|1|14734|01030020000006|
40002|7205134|1|14734|E0RN0040808005|
40002|7205136|1|14734|01030020000006|
40002|7205138|1|14734|01030020000006|
40002|7205140|1|14734|00994011126957|
40002|7205142|1|14734|01030020000006|
40002|7205144|1|14734|03020191301649|
40002|7205146|1|14734|07195020000000|
40002|7205148|1|14734|0003008800CEZI|
40002|7205150|1|14734|01030020000006|
40002|7205152|1|14734|01030020000006|
40002|7205154|1|14734|E0RN0040808005|
40002|7205156|1|14734|00994011126953|
40002|7205158|1|14734|0003008800CEZI|
40002|7205160|1|14734|0003008300CEZI|
40002|7205162|1|14734|00994011126951|
40002|7205164|1|14734|0003008300CEZI|
40002|7205166|1|14734|01030020000010|
40002|7205168|1|14734|0003008300CEZI|
40002|7205170|1|14734|0003008300CEZI|
40002|7205172|1|14734|00994011126956|
40002|7205174|1|14734|01030020000010|
40002|7205176|1|14734|07195020000000|
40002|7205178|1|14734|01030020000003|
40002|7205180|1|14734|01030020000003|
40002|7204973|1|14734|0002002SLP0049|
40002|7204975|1|14734|0002002SLP0049|
40002|7204977|1|14734|01030020000010|
40002|7204979|1|14734|01030020000010|
40002|7204981|1|14734|0002002NL00044|
40002|7204983|1|14734|0003008240CEZI|
40002|7204985|1|14734|0028515PALABRA|
40002|7204987|1|14734|0003008240CEZI|
40002|7204989|1|14734|0111514EC10202|
40002|7204991|1|14734|0003008240CEZI|
40002|7204993|1|14734|0003008300CEZI|
40002|7204995|1|14734|0003008300CEZI|
40002|7204997|1|14734|01030020000006|
40002|7204999|1|14734|01030020000006|
40002|7205001|1|14734|01030020000003|
40002|7205003|1|14734|03020332100326|
40002|7205005|1|14734|01030020000003|
40002|7205007|1|14734|01030020000006|
40002|7205009|1|14734|01030020000006|
40002|7205011|1|14734|00452510037630|
40002|7205013|1|14734|F0107392307070|
40002|7205015|1|14734|01030020000010|
40002|7205017|1|14734|01030020000006|
40002|7205019|1|14734|01030020000010|
40002|7205021|2|14734|26025020000247|
40002|7205023|1|14734|00275110000000|
40002|7205025|1|14734|01030020000010|
40002|7205027|1|14734|000101700CZM29|
40002|7205029|1|14734|01030020000003|
40002|7205031|1|14734|01030020000006|
40002|7205033|1|14734|00276660000000|
40002|7205035|1|14734|01030020000010|
40002|7205037|1|14734|0028515PALABRA|
40002|7205039|1|14734|01030020000006|
40002|7205041|1|14734|07195020000000|
40002|7205043|1|14734|01030020000010|
40002|7205045|1|14734|0003008240CEZI|
40002|7205047|1|14734|01030020000010|
40002|7205049|1|14734|0003008240CEZI|
40002|7205051|1|14734|01030020000006|
40002|7205053|1|14734|0003008240CEZI|
40002|7205055|1|14734|0003008300CEZI|
40002|7205057|1|14734|01030020000010|
40002|7205059|1|14734|01030020000006|
40002|7205061|1|14734|0003008300CEZI|
40002|7205063|1|14734|0003008240CEZI|
40002|7205065|1|14734|01030020000010|
40002|7205067|1|14734|01030020000010|
40002|7205069|1|14734|01030020000003|
40002|7205071|1|14734|00099406482160|
40002|7205073|1|14734|00276500000000|
40002|7205075|1|14734|0003008240CEZI|
40002|7205077|1|14734|0003008300CEZI|
40002|7205079|1|14734|01030020000006|
40002|7205081|1|14734|01030020000006|
40002|7205083|1|14734|E0RN0042808002|
40002|7205085|1|14734|01030020000006|
40002|7205087|1|14734|0003008300CEZI|
40002|7205089|1|14734|0003008300CEZI|
40002|7205091|1|14734|07195020000000|
40002|7205093|1|14734|0003008240CEZI|
40002|7205095|1|14734|0028515PALABRA|
40002|7205097|1|14734|02030020000006|
40002|7205099|1|14734|0003008300CEZI|
40002|7205101|1|14734|01030020000006|
40002|7205103|1|14734|0003008300CEZI|
40002|7205105|1|14734|0003008300CEZI|
40002|7205107|1|14734|00276500000000|
40002|7205109|1|14734|07195020000000|
40002|7205111|1|14734|0003008300CEZI|
40002|7205113|1|14734|0003008300CEZI|
40002|7205115|1|14734|00994011126950|
40002|7205117|1|14734|0003008300CEZI|
40002|7205119|1|14734|01030020000006|
40002|7205121|1|14734|01030020000003|
40002|7205123|1|14734|01030020000006|
40002|7205125|1|14734|01030020000006|
40002|7205127|1|14734|01030020000010|
40002|7205129|1|14734|00994011126952|
40002|7205131|1|14734|01030020000003|
40002|7205133|1|14734|01030020000006|
40002|7205135|1|14734|07195020000000|
40002|7205137|1|14734|01030020000006|
40002|7205139|1|14734|0001007A010000|
40002|7205141|1|14734|0001001IA10001|
40002|7205143|1|14734|0003008800CEZI|
40002|7205145|1|14734|E0RN0040808005|
40002|7205147|1|14734|01030020000006|
40002|7205149|1|14734|00994011126954|
40002|7205151|1|14734|00994011126955|
40002|7205153|1|14734|0003008800CEZI|
40002|7205155|1|14734|01030020000006|
40002|7205157|1|14734|0028515PALABRA|
40002|7205159|1|14734|01030020000003|
40002|7205161|1|14734|01030020000006|
40002|7205163|1|14734|01030020000003|
40002|7205165|1|14734|01030020000010|
40002|7205167|1|14734|00275110000000|
40002|7205169|1|14734|01030020000003|
40002|7205171|1|14734|01030020000003|
40002|7205173|1|14734|0003008300CEZI|
40002|7205175|1|14734|01030020000003|
40002|7205177|1|14734|0003008300CEZI|
40002|7205179|1|14734|0003008300CEZI|
40002|7205182|1|14734|01030020000003|
40002|7205184|1|14734|01030020000006|
40002|7205186|1|14734|0003008300CEZI|
40002|7205188|1|14734|01030020000003|
40002|7205190|1|14734|01030020000010|
40002|7205192|1|14734|E0RN0042808002|
40002|7205194|1|14734|01030020000003|
40002|7205196|1|14734|0003008800CEZI|
40002|7205198|1|14734|00135890000000|
40002|7205200|1|14734|01030020000003|
40002|7205202|1|14734|01030020000006|
40002|7205204|1|14734|07195020000000|
40002|7205206|1|14734|00971956103966|
40002|7205208|1|14734|00099406482162|
40002|7205210|1|14734|0003007240CEFI|
40002|7205212|1|14734|0003008300CEZI|
40002|7205214|1|14734|01030020000003|
40002|7205216|1|14734|E0RN0042808002|
40002|7205218|1|14734|01030020000003|
40002|7205220|1|14734|0003008300CEZI|
40002|7205222|1|14734|0003007240CEFI|
40002|7205224|1|14734|01030020000006|
40002|7205226|1|14734|0003008240CEZI|
40002|7205228|1|14734|07195020000000|
40002|7205230|1|14734|0003008300CEZI|
40002|7205232|1|14734|01030020000003|
40002|7205234|1|14734|07195020000000|
40002|7205236|1|14734|01030020000003|
40002|7205238|1|14734|01030020000006|
40002|7205240|1|14734|0003008300CEZI|
40002|7205242|1|14734|0003007240CEFI|
40002|7205244|1|14734|01030020000003|
40002|7205246|1|14734|07195020000000|
40002|7205248|1|14734|0003008240CEZI|
40002|7205250|1|14734|00046260000001|
40002|7205252|1|14734|0003008240CEZI|
40002|7205254|1|14734|07195020000000|
40002|7205256|1|14734|01030020000010|
40002|7205258|1|14734|01030020000010|
40002|7205260|1|14734|01030020000006|
40002|7205262|1|14734|01030020000010|
40002|7205264|1|14734|01030020000010|
40002|7205266|1|14734|01030020000006|
40002|7205268|1|14734|01030020000003|
40002|7205270|1|14734|0002002PUE0046|
40002|7205272|1|14734|0002002PUE0046|
40002|7205274|1|14734|01030020000006|
40002|7205276|1|14734|07195020000000|
40002|7205278|1|14734|0003008300CEZI|
40002|7205280|1|14734|01030020000003|
40002|7205282|1|14734|00015010000001|
40002|7205284|1|14734|01030020000010|
40002|7205286|1|14734|03025010000001|
40002|7205288|1|14734|E0RN0042808002|
40002|7205290|1|14734|E0RN0042808005|
40002|7205292|1|14734|01030020000003|
40002|7205294|1|14734|07195020000000|
40002|7205296|1|14734|0003008240CEZI|
40002|7205298|1|14734|00136100000001|
40002|7205300|1|14734|00136100000001|
40002|7205302|1|14734|E0RN0042808005|
40002|7205304|1|14734|00015010000003|
40002|7205306|1|14734|01030020000003|
40002|7205308|1|14734|01030020000003|
40002|7205310|1|14734|F0105250707014|
40002|7205312|1|14734|00098426654824|
40002|7205314|1|14734|0002002PUE0046|
40002|7205316|1|14734|01030020000010|
40002|7205318|1|14734|00971956103974|
40002|7205320|1|14734|0003008430DCZI|
40002|7205322|1|14734|0003008300CEZI|
40002|7205324|1|14734|01030020000010|
40002|7205326|1|14734|01030020000006|
40002|7205328|1|14734|07195020000000|
40002|7205330|1|14734|0003008300CEZI|
40002|7205332|1|14734|01030020000003|
40002|7205334|1|14734|0003008300CEZI|
40002|7205336|1|14734|0002002PUE0046|
40002|7205338|1|14734|01030020000006|
40002|7205340|1|14734|01030020000006|
40002|7205342|1|14734|00035092804HRF|
40002|7205344|1|14734|0002002PUE0046|
40002|7205346|1|14734|01030020000003|
40002|7205348|1|14734|E0RN0042808002|
40002|7205350|1|14734|0028515PALABRA|
40002|7205352|1|14734|0002002PUE0046|
40002|7205354|1|14734|01030020000003|
40002|7205356|1|14734|0002002PUE0046|
40002|7205358|1|14734|01030020000001|
40002|7205360|1|14734|01030020000003|
40002|7205362|1|14734|01030020000003|
40002|7205364|1|14734|0002002PUE0046|
40002|7205366|1|14734|07195020000000|
40002|7205368|1|14734|0003008300CEZI|
40002|7205370|1|14734|01030020000010|
40002|7205372|1|14734|01030020000010|
40002|7205374|1|14734|01030020000006|
40002|7205376|1|14734|01030020000006|
40002|7205378|1|14734|E0RN0041908005|
40002|7205380|1|14734|0003008300CEZI|
40002|7205382|1|14734|01030020000003|
40002|7205384|1|14734|01030020000010|
40002|7205386|1|14734|01030020000010|
40002|7205388|1|14734|0003007240CEFI|
40002|7205390|1|14734|0002002PUE0046|
40002|7205181|1|14734|0003008300CEZI|
40002|7205183|1|14734|0003007240CEFI|
40002|7205185|1|14734|00971956103968|
40002|7205187|1|14734|01030020000010|
40002|7205189|1|14734|0003008300CEZI|
40002|7205191|1|14734|01030020000006|
40002|7205193|1|14734|0003008240CEZI|
40002|7205195|1|14734|00971956103967|
40002|7205197|1|14734|01030020000006|
40002|7205199|1|14734|0003008240CEZI|
40002|7205201|1|14734|0003008800CEZI|
40002|7205203|1|14734|0003008240CEZI|
40002|7205205|1|14734|00019886482161|
40002|7205207|1|14734|0003008240CEZI|
40002|7205209|1|14734|01030020000010|
40002|7205211|1|14734|0003008240CEZI|
40002|7205213|1|14734|00971956103965|
40002|7205215|1|14734|01030020000003|
40002|7205217|1|14734|01030020000006|
40002|7205219|1|14734|0003008300CEZI|
40002|7205221|1|14734|01030020000003|
40002|7205223|1|14734|0003008240CEZI|
40002|7205225|1|14734|01030020000006|
40002|7205227|1|14734|01030020000006|
40002|7205229|1|14734|01030020000006|
40002|7205231|1|14734|0003007240CEFI|
40002|7205233|1|14734|01030020000010|
40002|7205235|1|14734|01030020000006|
40002|7205237|1|14734|0028515PALABRA|
40002|7205239|1|14734|01000000000010|
40002|7205241|1|14734|0028515PALABRA|
40002|7205243|1|14734|0003008300CEZI|
40002|7205245|1|14734|07195020000000|
40002|7205247|1|14734|01030020000003|
40002|7205249|1|14734|01030020000006|
40002|7205251|1|14734|01030020000003|
40002|7205253|1|14734|01030020000010|
40002|7205255|1|14734|07195020000000|
40002|7205257|1|14734|07195020000000|
40002|7205259|1|14734|01030020000003|
40002|7205261|1|14734|01030020000006|
40002|7205263|1|14734|01030020000003|
40002|7205265|1|14734|01030020000006|
40002|7205267|1|14734|0003007270CEFI|
40002|7205269|1|14734|0002002PUE0046|
40002|7205271|1|14734|0003008300CEZI|
40002|7205273|1|14734|00098424262854|
40002|7205275|1|14734|0003007270CEFI|
40002|7205277|1|14734|0003008800CEZI|
40002|7205279|1|14734|01030020000006|
40002|7205281|1|14734|01030020000006|
40002|7205283|1|14734|01030020000006|
40002|7205285|1|14734|01030020000006|
40002|7205287|1|14734|1600510CAP0000|
40002|7205289|1|14734|01030020000003|
40002|7205291|1|14734|0003008240CEZI|
40002|7205293|1|14734|07195020000000|
40002|7205295|1|14734|00015010000002|
40002|7205297|1|14734|00105670000006|
40002|7205299|1|14734|07195020000000|
40002|7205301|1|14734|00105670000006|
40002|7205303|1|14734|00105670000006|
40002|7205305|1|14734|00105670000006|
40002|7205307|1|14734|0002002PUE0046|
40002|7205309|1|14734|0003007240CEFI|
40002|7205311|1|14734|E0RN0042808005|
40002|7205313|1|14734|00105670000006|
40002|7205315|1|14734|07195020000000|
40002|7205317|1|14734|00015010000004|
40002|7205319|1|14734|00105670000006|
40002|7205321|1|14734|01030020000003|
40002|7205323|1|14734|0003008800CEZI|
40002|7205325|1|14734|0003007240CEFI|
40002|7205327|1|14734|01030020000003|
40002|7205329|1|14734|F0105250707014|
40002|7205331|1|14734|01030020000006|
40002|7205333|1|14734|01030020000006|
40002|7205335|1|14734|01030020000006|
40002|7205337|1|14734|0001A925774064|
40002|7205337|2|14734|0001A925774063|
40002|7205337|3|14734|0001A925774062|
40002|7205339|1|14734|01030020000006|
40002|7205341|1|14734|01030020000003|
40002|7205343|1|14734|00046260000001|
40002|7205345|1|14734|01030020000006|
40002|7205347|1|14734|00610020009324|
40002|7205349|1|14734|00135490000000|
40002|7205351|1|14734|00410050000000|
40002|7205353|1|14734|01030020000003|
40002|7205355|1|14734|01030020000006|
40002|7205357|1|14734|0003008300CEZI|
40002|7205359|1|14734|0001A925774066|
40002|7205359|2|14734|0001A925774065|
40002|7205361|1|14734|00135890000000|
40002|7205363|1|14734|00135500000000|
40002|7205365|1|14734|0003008190CEZI|
40002|7205367|1|14734|01030020000003|
40002|7205369|1|14734|0002002PUE0046|
40002|7205371|1|14734|01030020000003|
40002|7205373|1|14734|0002002PUE0046|
40002|7205375|1|14734|01030020000003|
40002|7205377|1|14734|07195020000000|
40002|7205379|1|14734|0002002PUE0046|
40002|7205381|1|14734|0003007240CEFI|
40002|7205383|1|14734|0002002PUE0046|
40002|7205385|1|14734|F0107392307070|
40002|7205387|1|14734|01030020000003|
40002|7205389|1|14734|01030020000010|
40002|7205391|1|14734|01030020000003|
40002|7205392|1|14734|0003007160CEFI|
40002|7205394|1|14734|01030020000006|
40002|7205396|1|14734|00070230486376|
40002|7205398|1|14734|01030020000006|
40002|7205400|1|14734|00135500000000|
40002|7205402|1|14734|0003007160CEFI|
40002|7205404|1|14734|0002002PUE0046|
40002|7205406|1|14734|00070230486541|
40002|7205408|1|14734|01030020000006|
40002|7205410|1|14734|00135890000000|
40002|7205412|1|14734|000101700CZM52|
40002|7205414|1|14734|01030020000006|
40002|7205416|1|14734|01030020000006|
40002|7205418|1|14734|07195020000000|
40002|7205420|1|14734|01030020000006|
40002|7205422|1|14734|07195020000000|
40002|7205424|1|14734|00070230486578|
40002|7205426|1|14734|K05160000ESALT|
40002|7205428|1|14734|0028515PALABRA|
40002|7205430|1|14734|0002002PUE0046|
40002|7205432|1|14734|01030020000006|
40002|7205434|1|14734|01030020000006|
40002|7205436|1|14734|K05160000EEALT|
40002|7205438|1|14734|0002002PUE0046|
40002|7205440|1|14734|00098421961419|
40002|7205442|1|14734|01030020000006|
40002|7205444|1|14734|0002002PUE0046|
40002|7205446|1|14734|0002002PUE0046|
40002|7205448|1|14734|1600511IRNP000|
40002|7205450|1|14734|0003007240CEFI|
40002|7205452|1|14734|0002002PUE0046|
40002|7205454|1|14734|01030020000010|
40002|7205456|1|14734|01030020000010|
40002|7205458|1|14734|K05160000ESALT|
40002|7205460|1|14734|0003008300CEZI|
40002|7205462|1|14734|01030020000003|
40002|7205464|1|14734|01030020000010|
40002|7205466|1|14734|0003007190CEFI|
40002|7205468|1|14734|01030020000010|
40002|7205470|1|14734|00410050000000|
40002|7205472|1|14734|01030020000010|
40002|7205474|1|14734|0002002PUE0046|
40002|7205476|1|14734|07195020000000|
40002|7205478|1|14734|0003007190CEFI|
40002|7205480|1|14734|0002002PUE0046|
40002|7205482|1|14734|0003008800CEZI|
40002|7205484|1|14734|01030020000010|
40002|7205486|1|14734|01030020000010|
40002|7205488|1|14734|0003007240DCFI|
40002|7205490|1|14734|0002002YUC0056|
40002|7205492|1|14734|01030020000006|
40002|7205494|1|14734|0002002PUE0046|
40002|7205496|1|14734|01030020000006|
40002|7205498|1|14734|01030020000003|
40002|7205500|1|14734|0003008300CEZI|
40002|7205502|1|14734|F0107392307070|
40002|7205504|1|14734|0002002YUC0056|
40002|7205506|1|14734|01030020000010|
40002|7205508|1|14734|0002002YUC0056|
40002|7205510|1|14734|01030020000003|
40002|7205512|1|14734|K05160000ESALT|
40002|7205514|1|14734|01030020000006|
40002|7205516|1|14734|0003008300CEZI|
40002|7205518|1|14734|000101700CZM39|
40002|7205520|1|14734|01030020000003|
40002|7205522|1|14734|01030020000010|
40002|7205524|1|14734|07195020000000|
40002|7205526|1|14734|01030020000006|
40002|7205528|1|14734|01030020000003|
40002|7205530|1|14734|00276660000000|
40002|7205532|1|14734|0003008240CEZI|
40002|7205534|1|14734|00070230486616|
40002|7205536|1|14734|01030020000003|
40002|7205538|1|14734|0003008300CEZI|
40002|7205540|1|14734|00055045420005|
40002|7205542|1|14734|01030020000003|
40002|7205544|1|14734|00276660000000|
40002|7205546|1|14734|00135500000000|
40002|7205548|1|14734|00055535420002|
40002|7205550|1|14734|0002010IA10001|
40002|7205552|1|14734|0002002SON0051|
40002|7205554|1|14734|00276660000000|
40002|7205556|1|14734|01030020000006|
40002|7205558|1|14734|07195020000000|
40002|7205560|1|14734|0003008300CEZI|
40002|7205562|1|14734|K003005000AMTA|
40002|7205564|1|14734|00276660000000|
40002|7205566|1|14734|01030020000003|
40002|7205568|1|14734|K05160000ESALT|
40002|7205570|1|14734|00098421961422|
40002|7205572|1|14734|00099406184229|
40002|7205574|1|14734|0003008300CEZI|
40002|7205576|1|14734|01030020000003|
40002|7205578|1|14734|00025050000007|
40002|7205580|1|14734|K0510000000TIJ|
40002|7205582|1|14734|00275120000000|
40002|7205584|1|14734|K05160000EEALT|
40002|7205586|1|14734|01030020000003|
40002|7205588|1|14734|01030020000003|
40002|7205590|1|14734|00276430000000|
40002|7205592|1|14734|00360920014478|
40002|7205594|1|14734|07515010000000|
40002|7205596|1|14734|0028515PALABRA|
40002|7205598|1|14734|01030020000006|
40002|7205600|1|14734|K05160000ESTXP|
40002|7205602|1|14734|0001A926184230|
40002|7205604|1|14734|00360920014477|
40002|7205606|1|14734|01030020000006|
40002|7205608|1|14734|01030020000003|
40002|7205610|1|14734|E0RN0040208002|
40002|7205612|1|14734|0001002A010000|
40002|7205614|1|14734|07515010000000|
40002|7205393|1|14734|01030020000006|
40002|7205395|1|14734|000101700CZM38|
40002|7205397|1|14734|0002002PUE0046|
40002|7205399|1|14734|01030020000003|
40002|7205401|1|14734|F0107392307070|
40002|7205403|1|14734|K05160000EEALT|
40002|7205405|1|14734|01030020000003|
40002|7205407|1|14734|00276500000000|
40002|7205409|1|14734|0002002PUE0046|
40002|7205411|1|14734|0003008300CEZI|
40002|7205413|1|14734|01030020000006|
40002|7205415|1|14734|00070220486536|
40002|7205417|1|14734|00098421961420|
40002|7205419|1|14734|00070230486535|
40002|7205421|1|14734|01030020000006|
40002|7205423|1|14734|00276400000000|
40002|7205425|1|14734|01030020000006|
40002|7205427|1|14734|01030020000003|
40002|7205429|1|14734|0002002PUE0046|
40002|7205431|1|14734|00135500000000|
40002|7205433|1|14734|0002002PUE0046|
40002|7205435|1|14734|0002002PUE0046|
40002|7205437|1|14734|03020312001200|
40002|7205439|1|14734|0003007240CEFI|
40002|7205441|1|14734|0028515PALABRA|
40002|7205443|1|14734|07195020000000|
40002|7205445|1|14734|07195020000000|
40002|7205447|1|14734|0028515PALABRA|
40002|7205449|1|14734|01030020000010|
40002|7205451|1|14734|01030020000006|
40002|7205453|1|14734|K05160000EEALT|
40002|7205455|1|14734|0003007190CEFI|
40002|7205457|1|14734|07195020000000|
40002|7205459|1|14734|0028515PALABRA|
40002|7205461|1|14734|0002002YUC0056|
40002|7205463|1|14734|0003008800CEZI|
40002|7205465|1|14734|0003008240CEZI|
40002|7205467|1|14734|0002002PUE0046|
40002|7205469|1|14734|01030020000003|
40002|7205471|1|14734|0002002YUC0056|
40002|7205473|1|14734|0003008240CEZI|
40002|7205475|1|14734|0003008800CEZI|
40002|7205477|1|14734|01030020000006|
40002|7205479|1|14734|07195020000000|
40002|7205481|1|14734|0002002YUC0056|
40002|7205483|1|14734|01030020000010|
40002|7205485|1|14734|K05160000ESALT|
40002|7205487|1|14734|0002002PUE0046|
40002|7205489|1|14734|07195020000000|
40002|7205491|1|14734|0003008800CEZI|
40002|7205493|1|14734|01030020000003|
40002|7205495|1|14734|0003008240CEZI|
40002|7205497|1|14734|0002002YUC0056|
40002|7205499|1|14734|01030020000010|
40002|7205501|1|14734|0002002PUE0046|
40002|7205503|1|14734|01030020000003|
40002|7205505|1|14734|01030020000006|
40002|7205507|1|14734|0002002PUE0046|
40002|7205509|1|14734|01030020000003|
40002|7205511|1|14734|01030020000010|
40002|7205513|1|14734|0002002PUE0046|
40002|7205515|1|14734|01030020000010|
40002|7205517|1|14734|01030020000003|
40002|7205519|1|14734|01030020000003|
40002|7205521|1|14734|0028515PALABRA|
40002|7205523|1|14734|0002002PUE0046|
40002|7205525|1|14734|0002002PUE0046|
40002|7205527|1|14734|0003008300CEZI|
40002|7205529|1|14734|01030020000003|
40002|7205531|1|14734|K0510000000VER|
40002|7205533|1|14734|01030020000006|
40002|7205535|1|14734|000101700CZM29|
40002|7205537|1|14734|00046140000001|
40002|7205539|1|14734|01030020000003|
40002|7205541|1|14734|00046140000001|
40002|7205543|1|14734|01030020000003|
40002|7205545|1|14734|K05160000ESALT|
40002|7205547|1|14734|07195020000000|
40002|7205549|1|14734|0003008300CEZI|
40002|7205551|1|14734|0028515PALABRA|
40002|7205553|1|14734|E0RN0042808002|
40002|7205555|1|14734|01030020000003|
40002|7205557|1|14734|00055995420004|
40002|7205559|1|14734|00099406184228|
40002|7205561|1|14734|00098421961421|
40002|7205563|1|14734|01030020000003|
40002|7205565|1|14734|01030020000003|
40002|7205567|1|14734|0003008300CEZI|
40002|7205569|1|14734|01030020000006|
40002|7205571|1|14734|01030020000006|
40002|7205573|1|14734|01030020000003|
40002|7205575|1|14734|01030020000006|
40002|7205577|1|14734|01030020000010|
40002|7205579|1|14734|01030020000006|
40002|7205581|1|14734|0003008300CEZI|
40002|7205583|1|14734|00046260000001|
40002|7205585|1|14734|00360920007007|
40002|7205587|1|14734|00275120000000|
40002|7205589|1|14734|07515010000000|
40002|7205591|1|14734|K05160000ESALT|
40002|7205593|1|14734|01030020000010|
40002|7205595|1|14734|01030020000006|
40002|7205597|1|14734|00276430000000|
40002|7205599|1|14734|22010010000000|
40002|7205601|1|14734|01030020000010|
40002|7205603|1|14734|00276430000000|
40002|7205605|1|14734|K05160000EEALT|
40002|7205607|1|14734|07515010000000|
40002|7205609|1|14734|000251494SANCI|
40002|7205611|1|14734|0001B036184218|
40002|7205613|1|14734|K05160000ESALT|
40002|7205616|1|14734|0003007070CEFI|
40002|7205618|1|14734|0003008190CEZI|
40002|7205620|1|14734|07195020000000|
40002|7205622|1|14734|01030020000006|
40002|7205624|1|14734|07195020000000|
40002|7205626|1|14734|01030020000003|
40002|7205628|1|14734|22010010000000|
40002|7205630|1|14734|00055995420004|
40002|7205632|1|14734|0002002YUC0056|
40002|7205634|1|14734|0003008240CEZI|
40002|7205636|1|14734|00055535420002|
40002|7205638|1|14734|01030020000010|
40002|7205640|1|14734|0002002YUC0056|
40002|7205642|1|14734|07195020000000|
40002|7205644|1|14734|0002002QROO048|
40002|7205646|1|14734|01030020000006|
40002|7205648|1|14734|00098429957053|
40002|7205650|1|14734|01030020000006|
40002|7205652|1|14734|01030020000003|
40002|7205654|1|14734|07195020000000|
40002|7205656|1|14734|0001009B010000|
40002|7205658|1|14734|01030020000003|
40002|7205660|1|14734|01030020000006|
40002|7205662|1|14734|01030020000006|
40002|7205664|1|14734|01030020000006|
40002|7205666|1|14734|00275120000000|
40002|7205668|1|14734|F0105253007014|
40002|7205670|1|14734|01030020000003|
40002|7205672|1|14734|00098429957052|
40002|7205674|1|14734|01030020000003|
40002|7205676|1|14734|01030020000003|
40002|7205678|1|14734|001B0362117007|
40002|7205680|1|14734|01030020000006|
40002|7205682|1|14734|01030020000006|
40002|7205684|1|14734|07195020000000|
40002|7205686|1|14734|01030020000006|
40002|7205688|1|14734|0001009B010000|
40002|7205690|1|14734|00275120000000|
40002|7205692|1|14734|0001007C010000|
40002|7205694|1|14734|07195020000000|
40002|7205696|1|14734|00275120000000|
40002|7205698|1|14734|00198746112173|
40002|7205700|1|14734|0001002A010000|
40002|7205702|1|14734|0001007C010000|
40002|7205704|1|14734|0001002A010000|
40002|7205706|1|14734|01030020000003|
40002|7205708|1|14734|00275120000000|
40002|7205710|1|14734|01030020000003|
40002|7205712|1|14734|0601007A000000|
40002|7205714|1|14734|0001002A010000|
40002|7205716|1|14734|01030020000010|
40002|7205718|1|14734|01030020000006|
40002|7205720|1|14734|07195020000000|
