40002|7205109|180|4510|
40002|7205111|180|519|
40002|7205113|180|519|
40002|7205115|180|7125|
40002|7205117|180|519|
40002|7205119|180|213|
40002|7205121|180|4080|
40002|7205123|180|7404|
40002|7205125|180|4657|
40002|7205127|180|4371|
40002|7205129|180|7125|
40002|7205131|180|4080|
40002|7205133|180|7404|
40002|7205135|180|457|
40002|7205137|180|4116|
40002|7205139|180|870|
40002|7205141|180|4779|
40002|7205143|180|519|
40002|7205145|180|519|
40002|7205147|180|4684|
40002|7205149|180|7125|
40002|7205151|180|7125|
40002|7205153|180|519|
40002|7205155|180|222|
40002|7205157|180|4636|
40002|7205159|180|4427|
40002|7205161|180|9602|
40002|7205163|180|449|
40002|7205165|180|351|
40002|7205167|180|6902|
40002|7205169|180|145|
40002|7205171|180|228|
40002|7205173|180|519|
40002|7205175|180|7130|
40002|7205177|180|519|
40002|7205179|180|519|
40002|7205182|180|145|
40002|7205184|180|141|
40002|7205186|180|519|
40002|7205188|180|4607|
40002|7205190|180|839|
40002|7205192|180|519|
40002|7205194|180|4607|
40002|7205196|180|519|
40002|7205198|180|4733|
40002|7205200|180|4607|
40002|7205202|180|6496|
40002|7205204|180|457|
40002|7205206|180|129|
40002|7205208|180|614|
40002|7205210|180|519|
40002|7205212|180|519|
40002|7205214|180|7116|
40002|7205216|180|519|
40002|7205218|180|4582|
40002|7205220|180|519|
40002|7205222|180|519|
40002|7205224|180|4226|
40002|7205226|180|519|
40002|7205228|180|963|
40002|7205230|180|519|
40002|7205232|180|608|
40002|7205234|180|351|
40002|7205236|180|4454|
40002|7205238|180|753|
40002|7205240|180|519|
40002|7205242|180|519|
40002|7205244|180|7514|
40002|7205246|180|351|
40002|7205248|180|519|
40002|7205250|180|582|
40002|7205252|180|519|
40002|7205254|180|101|
40002|7205256|180|114|
40002|7205258|180|189|
40002|7205260|180|967|
40002|7205262|180|4035|
40002|7205264|180|416|
40002|7205266|180|967|
40002|7205268|180|4315|
40002|7205270|180|735|
40002|7205272|180|735|
40002|7205274|180|4356|
40002|7205276|180|890|
40002|7205278|180|519|
40002|7205280|180|4774|
40002|7205282|180|189|
40002|7205284|180|4774|
40002|7205286|180|47|
40002|7205288|180|519|
40002|7205290|180|519|
40002|7205292|180|4274|
40002|7205294|180|643|
40002|7205296|180|519|
40002|7205298|180|4774|
40002|7205300|180|4774|
40002|7205302|180|519|
40002|7205304|180|189|
40002|7205306|180|4476|
40002|7205308|180|933|
40002|7205310|180|343|
40002|7205312|180|6583|
40002|7205314|180|870|
40002|7205316|180|25|
40002|7205318|180|129|
40002|7205320|180|870|
40002|7205322|180|519|
40002|7205324|180|25|
40002|7205326|180|736|
40002|7205328|180|6481|
40002|7205330|180|519|
40002|7205332|180|4035|
40002|7205334|180|519|
40002|7205336|180|870|
40002|7205338|180|487|
40002|7205340|180|4331|
40002|7205342|180|519|
40002|7205344|180|870|
40002|7205346|180|7448|
40002|7205348|180|519|
40002|7205350|180|4393|
40002|7205352|180|870|
40002|7205354|180|212|
40002|7205356|180|870|
40002|7205358|180|7124|
40002|7205360|180|553|
40002|7205362|180|817|
40002|7205364|180|870|
40002|7205366|180|963|
40002|7205368|180|519|
40002|7205370|180|7988|
40002|7205372|180|4733|
40002|7205374|180|405|
40002|7205376|180|31|
40002|7205378|180|519|
40002|7205380|180|519|
40002|7205382|180|974|
40002|7205384|180|31|
40002|7205386|180|870|
40002|7205388|180|519|
40002|7205390|180|870|
40002|7205181|180|519|
40002|7205183|180|519|
40002|7205185|180|129|
40002|7205187|180|752|
40002|7205189|180|519|
40002|7205191|180|4883|
40002|7205193|180|519|
40002|7205195|180|129|
40002|7205197|180|6496|
40002|7205199|180|519|
40002|7205201|180|519|
40002|7205203|180|519|
40002|7205205|180|614|
40002|7205207|180|519|
40002|7205209|180|4032|
40002|7205211|180|519|
40002|7205213|180|129|
40002|7205215|180|4356|
40002|7205217|180|7139|
40002|7205219|180|519|
40002|7205221|180|4226|
40002|7205223|180|519|
40002|7205225|180|4288|
40002|7205227|180|650|
40002|7205229|180|274|
40002|7205231|180|519|
40002|7205233|180|6613|
40002|7205235|180|803|
40002|7205237|180|474|
40002|7205239|180|4226|
40002|7205241|180|474|
40002|7205243|180|519|
40002|7205245|180|4375|
40002|7205247|180|7514|
40002|7205249|180|691|
40002|7205251|180|7139|
40002|7205253|180|6577|
40002|7205255|180|4472|
40002|7205257|180|504|
40002|7205259|180|781|
40002|7205261|180|4607|
40002|7205263|180|211|
40002|7205265|180|4082|
40002|7205267|180|519|
40002|7205269|180|735|
40002|7205271|180|519|
40002|7205273|180|151|
40002|7205275|180|519|
40002|7205277|180|519|
40002|7205279|180|669|
40002|7205281|180|4184|
40002|7205283|180|8254|
40002|7205285|180|669|
40002|7205287|180|4083|
40002|7205289|180|4274|
40002|7205291|180|519|
40002|7205293|180|372|
40002|7205295|180|189|
40002|7205297|180|141|
40002|7205299|180|4663|
40002|7205301|180|141|
40002|7205303|180|141|
40002|7205305|180|141|
40002|7205307|180|870|
40002|7205309|180|519|
40002|7205311|180|519|
40002|7205313|180|141|
40002|7205315|180|4668|
40002|7205317|180|189|
40002|7205319|180|141|
40002|7205321|180|933|
40002|7205323|180|519|
40002|7205325|180|519|
40002|7205327|180|780|
40002|7205329|180|343|
40002|7205331|180|348|
40002|7205333|180|348|
40002|7205335|180|4746|
40002|7205337|180|519|
40002|7205339|180|710|
40002|7205341|180|4088|
40002|7205343|180|885|
40002|7205345|180|693|
40002|7205347|180|235|
40002|7205349|180|4411|
40002|7205351|180|6596|
40002|7205353|180|553|
40002|7205355|180|4656|
40002|7205357|180|519|
40002|7205359|180|519|
40002|7205361|180|4411|
40002|7205363|180|193|
40002|7205365|180|519|
40002|7205367|180|553|
40002|7205369|180|870|
40002|7205371|180|441|
40002|7205373|180|870|
40002|7205375|180|260|
40002|7205377|180|4382|
40002|7205379|180|870|
40002|7205381|180|519|
40002|7205383|180|870|
40002|7205385|180|7528|
40002|7205387|180|174|
40002|7205389|180|4684|
40002|7205391|180|468|
40002|7205392|180|519|
40002|7205394|180|549|
40002|7205396|180|283|
40002|7205398|180|168|
40002|7205400|180|4733|
40002|7205402|180|519|
40002|7205404|180|870|
40002|7205406|180|4082|
40002|7205408|180|549|
40002|7205410|180|4733|
40002|7205412|180|519|
40002|7205414|180|7176|
40002|7205416|180|4100|
40002|7205418|180|718|
40002|7205420|180|821|
40002|7205422|180|7989|
40002|7205424|180|4082|
40002|7205426|180|519|
40002|7205428|180|4342|
40002|7205430|180|870|
40002|7205432|180|145|
40002|7205434|180|478|
40002|7205436|180|519|
40002|7205438|180|870|
40002|7205440|180|18|
40002|7205442|180|6496|
40002|7205444|180|870|
40002|7205446|180|870|
40002|7205448|180|196|
40002|7205450|180|519|
40002|7205452|180|870|
40002|7205454|180|6561|
40002|7205456|180|14|
40002|7205458|180|519|
40002|7205460|180|519|
40002|7205462|180|211|
40002|7205464|180|333|
40002|7205466|180|519|
40002|7205468|180|870|
40002|7205470|180|197|
40002|7205472|180|4684|
40002|7205474|180|870|
40002|7205476|180|189|
40002|7205478|180|519|
40002|7205480|180|870|
40002|7205482|180|519|
40002|7205484|180|718|
40002|7205486|180|4874|
40002|7205488|180|519|
40002|7205490|180|756|
40002|7205492|180|6620|
40002|7205494|180|870|
40002|7205496|180|839|
40002|7205498|180|4546|
40002|7205500|180|519|
40002|7205502|180|6585|
40002|7205504|180|756|
40002|7205506|180|4518|
40002|7205508|180|756|
40002|7205510|180|457|
40002|7205512|180|519|
40002|7205514|180|407|
40002|7205516|180|519|
40002|7205518|180|279|
40002|7205520|180|390|
40002|7205522|180|46|
40002|7205524|180|4769|
40002|7205526|180|602|
40002|7205528|180|130|
40002|7205530|180|316|
40002|7205532|180|519|
40002|7205534|180|912|
40002|7205536|180|8171|
40002|7205538|180|519|
40002|7205540|180|136|
40002|7205542|180|468|
40002|7205544|180|316|
40002|7205546|180|4440|
40002|7205548|180|136|
40002|7205550|180|246|
40002|7205552|180|870|
40002|7205554|180|316|
40002|7205556|180|7139|
40002|7205558|180|4979|
40002|7205560|180|519|
40002|7205562|180|4733|
40002|7205564|180|316|
40002|7205566|180|263|
40002|7205568|180|519|
40002|7205570|180|18|
40002|7205572|180|519|
40002|7205574|180|519|
40002|7205576|180|263|
40002|7205578|180|968|
40002|7205580|180|711|
40002|7205582|180|4035|
40002|7205584|180|519|
40002|7205586|180|7436|
40002|7205588|180|9033|
40002|7205590|180|4404|
40002|7205592|180|519|
40002|7205594|180|7505|
40002|7205596|180|6611|
40002|7205598|180|522|
40002|7205600|180|519|
40002|7205602|180|519|
40002|7205604|180|519|
40002|7205606|180|730|
40002|7205608|180|4444|
40002|7205610|180|519|
40002|7205612|180|870|
40002|7205614|180|7505|
40002|7205393|180|208|
40002|7205395|180|730|
40002|7205397|180|870|
40002|7205399|180|7445|
40002|7205401|180|7528|
40002|7205403|180|519|
40002|7205405|180|65|
40002|7205407|180|949|
40002|7205409|180|870|
40002|7205411|180|519|
40002|7205413|180|4349|
40002|7205415|180|4082|
40002|7205417|180|18|
40002|7205419|180|4082|
40002|7205421|180|4032|
40002|7205423|180|6570|
40002|7205425|180|780|
40002|7205427|180|7515|
40002|7205429|180|870|
40002|7205431|180|4474|
40002|7205433|180|870|
40002|7205435|180|870|
40002|7205437|180|120|
40002|7205439|180|519|
40002|7205441|180|295|
40002|7205443|180|4099|
40002|7205445|180|4348|
40002|7205447|180|295|
40002|7205449|180|6561|
40002|7205451|180|586|
40002|7205453|180|870|
40002|7205455|180|519|
40002|7205457|180|189|
40002|7205459|180|295|
40002|7205461|180|756|
40002|7205463|180|519|
40002|7205465|180|519|
40002|7205467|180|870|
40002|7205469|180|4136|
40002|7205471|180|756|
40002|7205473|180|519|
40002|7205475|180|519|
40002|7205477|180|4094|
40002|7205479|180|4346|
40002|7205481|180|756|
40002|7205483|180|100|
40002|7205485|180|519|
40002|7205487|180|870|
40002|7205489|180|189|
40002|7205491|180|519|
40002|7205493|180|4433|
40002|7205495|180|519|
40002|7205497|180|756|
40002|7205499|180|4774|
40002|7205501|180|870|
40002|7205503|180|4433|
40002|7205505|180|4581|
40002|7205507|180|870|
40002|7205509|180|4433|
40002|7205511|180|681|
40002|7205513|180|870|
40002|7205515|180|4582|
40002|7205517|180|7445|
40002|7205519|180|4433|
40002|7205521|180|6595|
40002|7205523|180|870|
40002|7205525|180|870|
40002|7205527|180|519|
40002|7205529|180|8171|
40002|7205531|180|134|
40002|7205533|180|234|
40002|7205535|180|8836|
40002|7205537|180|4066|
40002|7205539|180|4385|
40002|7205541|180|4066|
40002|7205543|180|4094|
40002|7205545|180|519|
40002|7205547|180|176|
40002|7205549|180|519|
40002|7205551|180|5982|
40002|7205553|180|519|
40002|7205555|180|457|
40002|7205557|180|136|
40002|7205559|180|519|
40002|7205561|180|18|
40002|7205563|180|7549|
40002|7205565|180|460|
40002|7205567|180|519|
40002|7205569|180|460|
40002|7205571|180|4371|
40002|7205573|180|949|
40002|7205575|180|7436|
40002|7205577|180|4385|
40002|7205579|180|7436|
40002|7205581|180|519|
40002|7205583|180|102|
40002|7205585|180|519|
40002|7205587|180|4035|
40002|7205589|180|7505|
40002|7205591|180|519|
40002|7205593|180|7441|
40002|7205595|180|247|
40002|7205597|180|4404|
40002|7205599|180|434|
40002|7205601|180|682|
40002|7205603|180|4404|
40002|7205605|180|519|
40002|7205607|180|7505|
40002|7205609|180|8213|
40002|7205611|180|519|
40002|7205613|180|519|
40002|7205616|180|519|
40002|7205618|180|519|
40002|7205620|180|4975|
40002|7205622|180|4066|
40002|7205624|180|430|
40002|7205626|180|7440|
40002|7205628|180|844|
40002|7205630|180|136|
40002|7205632|180|756|
40002|7205634|180|519|
40002|7205636|180|136|
40002|7205638|180|4371|
40002|7205640|180|756|
40002|7205642|180|4403|
40002|7205644|180|756|
40002|7205646|180|949|
40002|7205648|180|9191|
40002|7205650|180|4371|
40002|7205652|180|351|
40002|7205654|180|4096|
40002|7205656|180|870|
40002|7205658|180|4153|
40002|7205660|180|949|
40002|7205662|180|4226|
40002|7205664|180|283|
40002|7205666|180|363|
40002|7205668|180|938|
40002|7205670|180|949|
40002|7205672|180|9191|
40002|7205674|180|4145|
40002|7205676|180|463|
40002|7205678|180|519|
40002|7205680|180|487|
40002|7205682|180|4299|
40002|7205684|180|4096|
40002|7205686|180|4371|
40002|7205688|180|870|
40002|7205690|180|363|
40002|7205692|180|519|
40002|7205694|180|4617|
40002|7205696|180|363|
40002|7205698|180|5201|
40002|7205700|180|384|
40002|7205702|180|519|
40002|7205704|180|384|
40002|7205706|180|937|
40002|7205708|180|363|
40002|7205710|180|711|
40002|7205712|180|4141|
40002|7205714|180|384|
40002|7205716|180|4032|
40002|7205718|180|7139|
40002|7205720|180|4090|
40002|7205722|180|812|
40002|7205724|180|519|
40002|7205726|180|363|
40002|7205728|180|4733|
40002|7205730|180|363|
40002|7205732|180|964|
40002|7205734|180|363|
40002|7205736|180|4477|
40002|7205738|180|4684|
40002|7205740|180|519|
40002|7205742|180|59|
40002|7205744|180|4477|
40002|7205746|180|7163|
40002|7205748|180|109|
40002|7205750|180|519|
40002|7205752|180|519|
40002|7205754|180|4246|
40002|7205756|180|4018|
40002|7205758|180|774|
40002|7205760|180|870|
40002|7205762|180|519|
40002|7205764|180|460|
40002|7205766|180|4552|
40002|7205768|180|281|
40002|7205770|180|141|
40002|7205772|180|519|
40002|7205774|180|4182|
40002|7205776|180|519|
40002|7205778|180|870|
40002|7205780|180|519|
40002|7205782|180|519|
40002|7205784|180|9033|
40002|7205786|180|519|
40002|7205788|180|870|
40002|7205790|180|4468|
40002|7205792|180|4115|
40002|7205794|180|414|
40002|7205796|180|4483|
40002|7205798|180|519|
40002|7205800|180|4774|
40002|7205802|180|291|
40002|7205804|180|519|
40002|7205806|180|4464|
40002|7205808|180|870|
40002|7205810|180|4376|
40002|7205812|180|266|
40002|7205814|180|4774|
40002|7205816|180|519|
40002|7205818|180|13|
40002|7205820|180|6557|
40002|7205822|180|4109|
40002|7205824|180|870|
40002|7205826|180|4525|
40002|7205828|180|519|
40002|7205615|180|282|
40002|7205617|180|7505|
40002|7205619|180|4403|
40002|7205621|180|136|
40002|7205623|180|4431|
40002|7205625|180|4097|
40002|7205627|180|993|
40002|7205629|180|7124|
40002|7205631|180|4360|
40002|7205633|180|519|
40002|7205635|180|445|
40002|7205637|180|949|
40002|7205639|180|281|
40002|7205641|180|519|
40002|7205643|180|519|
40002|7205645|180|669|
40002|7205647|180|281|
40002|7205649|180|4333|
40002|7205651|180|470|
40002|7205653|180|281|
40002|7205655|180|756|
40002|7205657|180|150|
40002|7205659|180|519|
40002|7205661|180|519|
40002|7205663|180|995|
40002|7205665|180|7139|
40002|7205667|180|4601|
40002|7205669|180|949|
40002|7205671|180|363|
40002|7205673|180|821|
40002|7205675|180|949|
40002|7205677|180|607|
40002|7205679|180|519|
40002|7205681|180|519|
40002|7205683|180|228|
40002|7205685|180|519|
40002|7205687|180|4066|
40002|7205689|180|519|
40002|7205691|180|5201|
40002|7205693|180|870|
40002|7205695|180|519|
40002|7205697|180|228|
40002|7205699|180|870|
40002|7205701|180|130|
40002|7205703|180|870|
40002|7205705|180|519|
40002|7205707|180|7508|
40002|7205709|180|384|
40002|7205711|180|812|
40002|7205713|180|870|
40002|7205715|180|363|
40002|7205717|180|711|
40002|7205719|180|4454|
40002|7205721|180|4603|
40002|7205723|180|4276|
40002|7205725|180|142|
40002|7205727|180|519|
40002|7205729|180|519|
40002|7205731|180|4288|
40002|7205733|180|6458|
40002|7205735|180|65|
40002|7205737|180|7369|
40002|7205739|180|4477|
40002|7205741|180|160|
40002|7205743|180|4178|
40002|7205745|180|519|
40002|7205747|180|870|
40002|7205749|180|4477|
40002|7205751|180|4376|
40002|7205753|180|914|
40002|7205755|180|224|
40002|7205757|180|4552|
40002|7205759|180|130|
40002|7205761|180|870|
40002|7205763|180|4483|
40002|7205765|180|519|
40002|7205767|180|506|
40002|7205769|180|7436|
40002|7205771|180|445|
40002|7205773|180|718|
40002|7205775|180|506|
40002|7205777|180|519|
40002|7205779|180|174|
40002|7205781|180|643|
40002|7205783|180|870|
40002|7205785|180|174|
40002|7205787|180|4137|
40002|7205789|180|519|
40002|7205791|180|4483|
40002|7205793|180|519|
40002|7205795|180|519|
40002|7205797|180|519|
40002|7205799|180|519|
40002|7205801|180|211|
40002|7205803|180|4733|
40002|7205805|180|4089|
40002|7205807|180|414|
40002|7205809|180|4774|
40002|7205811|180|519|
40002|7205813|180|4656|
40002|7205815|180|519|
40002|7205817|180|4429|
40002|7205819|180|4774|
40002|7205821|180|83|
40002|7205823|180|4601|
40002|7205825|180|4413|
40002|7205827|180|519|
40002|7205829|180|6578|
40002|7205830|180|266|
40002|7205832|180|519|
40002|7205834|180|527|
40002|7205836|180|519|
40002|7205838|180|650|
40002|7205840|180|344|
40002|7205842|180|669|
40002|7205844|180|9610|
40002|7205846|180|122|
40002|7205848|180|9610|
40002|7205850|180|4089|
40002|7205852|180|57|
40002|7205854|180|251|
40002|7205856|180|251|
40002|7205858|180|519|
40002|7205860|180|4289|
40002|7205862|180|748|
40002|7205864|180|7477|
40002|7205866|180|515|
40002|7205868|180|519|
40002|7205870|180|519|
40002|7205872|180|625|
40002|7205874|180|870|
40002|7205876|180|7441|
40002|7205878|180|4690|
40002|7205880|180|4690|
40002|7205882|180|4537|
40002|7205884|180|7514|
40002|7205886|180|519|
40002|7205888|180|519|
40002|7205890|180|4089|
40002|7205892|180|519|
40002|7205894|180|8093|
40002|7205896|180|534|
40002|7205898|180|519|
40002|7205900|180|4471|
40002|7205902|180|519|
40002|7205904|180|4089|
40002|7205906|180|4690|
40002|7205908|180|4867|
40002|7205910|180|920|
40002|7205912|180|949|
40002|7205914|180|870|
40002|7205916|180|4690|
40002|7205918|180|7419|
40002|7205920|180|920|
40002|7205922|180|920|
40002|7205924|180|4454|
40002|7205926|180|612|
40002|7205928|180|920|
40002|7205930|180|541|
40002|7205932|180|4360|
40002|7205934|180|4733|
40002|7205936|180|519|
40002|7205938|180|870|
40002|7205940|180|176|
40002|7205942|180|519|
40002|7205944|180|18|
40002|7205946|180|920|
40002|7205948|180|4089|
40002|7205950|180|54|
40002|7205952|180|614|
40002|7205954|180|519|
40002|7205956|180|4384|
40002|7205958|180|519|
40002|7205960|180|8222|
40002|7205962|180|30|
40002|7205964|180|519|
40002|7205966|180|519|
40002|7205968|180|176|
40002|7205970|180|890|
40002|7205972|180|4089|
40002|7205974|180|519|
40002|7205976|180|282|
40002|7205978|180|6584|
40002|7205980|180|519|
40002|7205982|180|155|
40002|7205984|180|5036|
40002|7205986|180|519|
40002|7205988|180|519|
40002|7205990|180|4057|
40002|7205992|180|519|
40002|7205994|180|803|
40002|7205996|180|5036|
40002|7205998|180|7550|
40002|7206000|180|4427|
40002|7206002|180|519|
40002|7206004|180|224|
40002|7206006|180|282|
40002|7206008|180|4427|
40002|7206010|180|519|
40002|7206012|180|224|
40002|7206014|180|4471|
40002|7206016|180|9610|
40002|7206018|180|519|
40002|7206020|180|519|
40002|7206022|180|890|
40002|7206024|180|4089|
40002|7206026|180|519|
40002|7206028|180|4477|
40002|7206030|180|41|
40002|7206032|180|519|
40002|7206034|180|123|
40002|7206036|180|519|
40002|7206038|180|4211|
40002|7206040|180|519|
40002|7206042|180|870|
40002|7206044|180|519|
40002|7206046|180|519|
40002|7206048|180|4430|
40002|7206050|180|519|
40002|7205831|180|109|
40002|7205833|180|6576|
40002|7205835|180|4525|
40002|7205837|180|519|
40002|7205839|180|870|
40002|7205841|180|936|
40002|7205843|180|6576|
40002|7205845|180|306|
40002|7205847|180|519|
40002|7205849|180|4385|
40002|7205851|180|519|
40002|7205853|180|4277|
40002|7205855|180|870|
40002|7205857|180|4782|
40002|7205859|180|893|
40002|7205861|180|251|
40002|7205863|180|519|
40002|7205865|180|449|
40002|7205867|180|115|
40002|7205869|180|7445|
40002|7205871|180|4089|
40002|7205873|180|519|
40002|7205875|180|362|
40002|7205877|180|519|
40002|7205879|180|245|
40002|7205881|180|4205|
40002|7205883|180|4089|
40002|7205885|180|505|
40002|7205887|180|519|
40002|7205889|180|910|
40002|7205891|180|870|
40002|7205893|180|519|
40002|7205895|180|4690|
40002|7205897|180|870|
40002|7205899|180|541|
40002|7205901|180|6458|
40002|7205903|180|4089|
40002|7205905|180|331|
40002|7205907|180|8093|
40002|7205909|180|703|
40002|7205911|180|519|
40002|7205913|180|920|
40002|7205915|180|156|
40002|7205917|180|8093|
40002|7205919|180|4360|
40002|7205921|180|333|
40002|7205923|180|519|
40002|7205925|180|4089|
40002|7205927|180|519|
40002|7205929|180|519|
40002|7205931|180|713|
40002|7205933|180|570|
40002|7205935|180|949|
40002|7205937|180|519|
40002|7205939|180|588|
40002|7205941|180|920|
40002|7205943|180|519|
40002|7205945|180|176|
40002|7205947|180|4603|
40002|7205949|180|519|
40002|7205951|180|247|
40002|7205953|180|4975|
40002|7205955|180|4350|
40002|7205957|180|890|
40002|7205959|180|176|
40002|7205961|180|577|
40002|7205963|180|890|
40002|7205965|180|343|
40002|7205967|180|8171|
40002|7205969|180|6584|
40002|7205971|180|292|
40002|7205973|180|115|
40002|7205975|180|8171|
40002|7205977|180|826|
40002|7205979|180|4066|
40002|7205981|180|130|
40002|7205983|180|4385|
40002|7205985|180|890|
40002|7205987|180|827|
40002|7205989|180|4089|
40002|7205991|180|6584|
40002|7205993|180|519|
40002|7205995|180|471|
40002|7205997|180|519|
40002|7205999|180|6584|
40002|7206001|180|852|
40002|7206003|180|669|
40002|7206005|180|519|
40002|7206007|180|519|
40002|7206009|180|4471|
40002|7206011|180|224|
40002|7206013|180|4427|
40002|7206015|180|519|
40002|7206017|180|41|
40002|7206019|180|612|
40002|7206021|180|519|
40002|7206023|180|4082|
40002|7206025|180|4471|
40002|7206027|180|519|
40002|7206029|180|4483|
40002|7206031|180|519|
40002|7206033|180|9627|
40002|7206035|180|519|
40002|7206037|180|4441|
40002|7206039|180|4669|
40002|7206041|180|519|
40002|7206043|180|4211|
40002|7206045|180|821|
40002|7206047|180|7128|
40002|7206049|180|519|
40002|7206052|180|993|
40002|7206054|180|967|
40002|7206056|180|519|
40002|7206058|180|519|
40002|7206060|180|870|
40002|7206062|180|251|
40002|7206064|180|519|
40002|7206066|180|6472|
40002|7206068|180|967|
40002|7206070|180|703|
40002|7206072|180|7440|
40002|7206074|180|251|
40002|7206076|180|519|
40002|7206078|180|4322|
40002|7206080|180|4618|
40002|7206082|180|519|
40002|7206084|180|479|
40002|7206086|180|519|
40002|7206088|180|9033|
40002|7206090|180|589|
40002|7206092|180|9033|
40002|7206094|180|519|
40002|7206096|180|985|
40002|7206098|180|4800|
40002|7206100|180|727|
40002|7206102|180|870|
40002|7206104|180|4800|
40002|7206106|180|774|
40002|7206108|180|519|
40002|7206110|180|870|
40002|7206112|180|519|
40002|7206114|180|8|
40002|7206116|180|7124|
40002|7206118|180|142|
40002|7206120|180|7988|
40002|7206122|180|870|
40002|7206124|180|7440|
40002|7206126|180|870|
40002|7206128|180|711|
40002|7206130|180|8171|
40002|7206132|180|885|
40002|7206134|180|963|
40002|7206136|180|141|
40002|7206138|180|4384|
40002|7206140|180|7441|
40002|7206142|180|546|
40002|7206144|180|727|
40002|7206146|180|98|
40002|7206148|180|6615|
40002|7206150|180|245|
40002|7206152|180|6615|
40002|7206154|180|519|
40002|7206156|180|519|
40002|7206158|180|405|
40002|7206160|180|108|
40002|7206162|180|519|
40002|7206164|180|4068|
